weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
844.4824,57,2,1,1,9130,-1,2,2,20100,10,2020-06-01
1001.2167,57,2,1,1,6260,-1,2,2,20100,10,2020-06-01
617.6609,57,1,1,1,-1,-1,2,2,37980,10,2020-06-01
566.9609,57,1,2,1,-1,-1,2,2,37980,10,2020-06-01
775.9094,57,1,1,1,1350,-1,2,2,37980,10,2020-06-01
884.6483,57,1,2,1,-1,-1,2,1,37980,10,2020-06-01
823.5179,57,2,2,1,-1,-1,2,2,37980,10,2020-06-01
977.8082,57,2,2,1,-1,-1,2,2,37980,10,2020-06-01
617.6609,57,1,1,1,-1,-1,1,2,37980,10,2020-06-01
613.1078,57,1,2,1,-1,-1,2,1,37980,10,2020-06-01
589.7554,57,2,2,1,-1,-1,2,2,37980,10,2020-06-01
662.4106,220,2,1,1,-1,-1,2,2,37980,10,2020-06-01
730.7669,57,2,1,1,-1,-1,2,1,37980,10,2020-06-01
900.3599,57,2,1,1,-1,-1,2,2,37980,10,2020-06-01
900.3599,57,2,1,1,-1,-1,2,1,37980,10,2020-06-01
871.0137,57,1,2,1,-1,-1,2,2,37980,10,2020-06-01
1017.428,139,1,1,1,9760,-1,2,2,37980,10,2020-06-01
